$GPRMC,225657.074,A,5002.39578,N,04502.33807,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225658.074,A,5002.39812,N,04502.34037,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225659.074,A,5002.40048,N,04502.34267,E,10.00,32.1,140411,0.0,E*5C
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225700.074,A,5002.40284,N,04502.34497,E,10.00,32.1,140411,0.0,E*5A
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225701.074,A,5002.40519,N,04502.34727,E,10.00,32.1,140411,0.0,E*50
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225702.074,A,5002.40754,N,04502.34957,E,10.00,32.1,140411,0.0,E*51
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225703.074,A,5002.40989,N,04502.35188,E,10.00,32.1,140411,0.0,E*55
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225704.075,A,5002.41224,N,04502.35418,E,10.00,32.1,140411,0.0,E*52
$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
$GPRMC,225705.075,A,5002.41461,N,04502.35648,E,10.00,32.1,140411,0.0,E*53
